"E o Senhor me __________: Levanta-te, desce logo daqui, porque o teu povo, que tiraste do Egito, já se corrompeu; (Deuteronômio)","disse","['ROOT']"
"Então me virei, e desci do monte, o qual __________ em fogo; (Deuteronômio)","ardia","['ccomp']"
"Prostrei-me perante o Senhor, como antes, quarenta dias e quarenta noites; não comi pão, nem bebi água, por causa de todo o vosso pecado que havíeis cometido, fazendo o que era mau aos olhos do Senhor, para o __________ a ira. (Deuteronômio)","provocar","['csubj']"
"Porque __________ por causa da ira e do furor com que o Senhor estava irado contra vós para vos destruir; (Deuteronômio)","temi","['ROOT']"
"Então eu __________ o vosso pecado, o bezerro que tínheis feito, e o queimei a fogo e o pisei, moendo-o bem, até que se desfez em pó; (Deuteronômio)","tomei","['ROOT']"
"Quando também o Senhor vos __________ de Cades-Barnéia, dizendo: Subi, e possuí a terra que vos dei; (Deuteronômio)","enviou","['ROOT']"
"Tendes sido __________ contra o Senhor desde o dia em que vos conheci. (Deuteronômio)","rebeldes","['ROOT']"
"Porquanto o Senhor __________ na terra que lhes prometera, passou a odiá-los, e os tirou para os matar no deserto. (Deuteronômio)","não pôde introduzi-los","['advmod', 'aux', 'ROOT']"
"Todavia são __________ o teu povo, a sua herança, que tiraste com a sua grande força e com o teu braço estendido. (Deuteronômio)","eles","['ROOT']"
"Nessas tábuas __________ as palavras que estavam nas primeiras tábuas, que quebras-te, e as porás na arca. (Deuteronômio)","escreverei","['ROOT']"
"Então o Senhor __________ nas tábuas, conforme a primeira escritura, os dez mandamentos, que ele vos falara no monte, do meio do fogo, no dia da assembléia; (Deuteronômio)","escreveu","['ROOT']"
"Virei-me, pois, desci do monte e pus as tábuas na __________ que fizera; e ali estão, como o Senhor me ordenou. (Deuteronômio)","arca","['ROOT']"
"(Ora, __________ os filhos de Israel de Beerote-Bene-Jaacã para Mosera. (Deuteronômio)","partiram","['ROOT']"
"Dali __________ para Gudgoda, e de Gudgoda para Jotbatá, terra de ribeiros de águas. (Deuteronômio)","partiram","['ROOT']"
"Por esse tempo o Senhor __________ a tribo de Levi, para levar a arca do pacto do Senhor, para estar diante do Senhor, servindo-o, e para abençoar em seu nome até o dia de hoje. (Deuteronômio)","separou","['ROOT']"
"Também, como antes, eu __________ no monte quarenta dias e quarenta noites; (Deuteronômio)","estive","['ROOT']"
"Agora, pois, ó Israel, que é que o Senhor teu Deus requer de ti, senão que __________ o Senhor teu Deus, que andes em todos os seus caminhos, e o ames, e sirvas ao Senhor teu Deus de todo o teu coração e de toda a tua alma, que guardes os mandamentos do Senhor, e os seus estatutos, que eu hoje te ordeno para o teu bem? (Deuteronômio)","temas","['ccomp']"
"Entretanto o Senhor __________ a teus pais para os amar; e escolheu a sua descendência depois deles, isto é, a vós, dentre todos os povos, como hoje se vê. (Deuteronômio)","se afeiçoou","['expl', 'ROOT']"
"Pois o Senhor vosso Deus, é __________ dos deuses, e o Senhor dos senhores, o Deus grande, poderoso e terrível, que não faz acepção de pessoas, nem recebe peitas; que faz justiça ao órfão e à viúva, e ama o estrangeiro, dando-lhe pão e roupa. (Deuteronômio)","o Deus","['det', 'ROOT']"
"Pelo que amareis o estrangeiro, pois fostes estrangeiros na __________ do Egito. (Deuteronômio)","terra","['ROOT']"
"Ao __________ teu Deus temerás; a ele servirás, e a ele te apegarás, e pelo seu nome; (Deuteronômio)","Senhor","['ROOT']"
"Ele é __________ e o teu Deus, que te fez estas grandes e terríveis coisas que os teus olhos têm visto. (Deuteronômio)","o teu louvor","['det', 'det', 'ROOT']"
"Pois a terra na qual estais entrando para a possuirdes não é como __________ do Egito, de onde saístes, em que semeáveis a vossa semente, e a regáveis com o vosso pé, como a uma horta; (Deuteronômio)","a terra","['det', 'ROOT']"
"E há de ser que, se diligentemente obedeceres a meus mandamentos que eu hoje te ordeno, de amar ao Senhor teu Deus, e de o servir de todo o teu coração e de toda a tua alma, __________ a chuva da tua terra a seu tempo, a temporã e a serôdia, para que recolhas o teu grão, o teu mosto e o teu azeite; (Deuteronômio)","darei","['ROOT']"
"Porque, se diligentemente guardardes todos estes mandamentos que eu vos ordeno, se amardes ao Senhor vosso Deus, e andardes em todos os seus caminhos, e a ele vos apegardes, também o Senhor __________ de diante de vós todas estas nações, e possuireis nações maiores e mais poderosas do que vós. (Deuteronômio)","lançará fora","['ROOT', 'advmod']"
"Todo lugar que pisar a planta do vosso pé será __________; o vosso termo se estenderá do deserto ao Líbano, e do rio, o rio Eufrates, até o mar ocidental. (Deuteronômio)","vosso","['ROOT']"
"A bênção, se __________ aos mandamentos do Senhor vosso Deus, que eu hoje vos ordeno; porém a maldição, se não obedecerdes aos mandamentos do Senhor vosso Deus, mas vos desviardes do caminho que eu hoje vos ordeno, para seguirdes outros deuses que nunca conhecestes. (Deuteronômio)","obedecerdes","['ROOT']"
"Porque __________ a passar o Jordão para entrardes a possuir a terra que o Senhor vosso Deus vos dá; e a possuireis, e nela habitareis. (Deuteronômio)","estais","['ROOT']"
"São __________ os estatutos e os preceitos que tereis cuidado em observar na terra que o Senhor Deus de vossos pais vos deu para a possuirdes por todos os dias que viverdes sobre a terra. (Deuteronômio)","estes","['ROOT']"
"Porque até agora não entrastes __________ e na herança que o Senhor vosso Deus vos dá; (Deuteronômio)","no descanso","['expl', 'ROOT']"
"E vos __________ perante o Senhor vosso Deus, vós, vossos filhos e vossas filhas, vossos servos e vossas servas, bem como o levita que está dentro das vossas portas, pois convosco não tem parte nem herança. (Deuteronômio)","alegrareis","['ROOT']"
"Dentro das tuas portas __________ comer o dízimo do teu grão, do teu mosto e do teu azeite, nem os primogênitos das tuas vacas e das tuas ovelhas, nem qualquer das tuas ofertas votivas, nem as tuas ofertas voluntárias, nem a oferta alçada da tua mão; (Deuteronômio)","não poderás","['advmod', 'ROOT']"
"Quando o Senhor teu Deus __________ os teus termos, como te prometeu, e tu disseres: Comerei carne (porquanto tens desejo de comer carne); (Deuteronômio)","dilatar","['ROOT']"
"Se estiver longe de ti o lugar que o Senhor teu Deus escolher para ali pôr o seu nome, __________ do teu gado e do teu rebanho, que o Senhor te houver dado, como te ordenei; (Deuteronômio)","então degolarás","['advmod', 'ROOT']"
"Como se __________ a gazela e o veado, assim comerás dessas carnes; o imundo e o limpo igualmente comerão delas. (Deuteronômio)","come","['ROOT']"
"Ouve e guarda todas estas palavras que eu te ordeno, para que te vá bem a ti, e a teus filhos depois de ti, para sempre, se __________ o que é bom e reto aos olhos do Senhor teu Deus. (Deuteronômio)","fizeres","['ROOT']"
"De que modo __________ estas nações os seus deuses? (Deuteronômio)","serviam","['ROOT']"
"Tudo o que eu te __________, observarás; nada lhe acrescentarás nem diminuirás. (Deuteronômio)","ordeno","['ROOT']"
"Após __________ vosso Deus andareis, e a ele temereis; os seus mandamentos guardareis, e a sua voz ouvireis; a ele servireis, e a ele vos apegareis. (Deuteronômio)","o Senhor","['det', 'ROOT']"
"Vamos e __________ a outros deuses!-deuses que nunca conheceste, nem tu nem teus pais, dentre os deuses dos povos que estão em redor de ti, perto ou longe de ti, desde uma extremidade da terra até a outra- não consentirás com ele, nem o ouvirás, nem o teu olho terá piedade dele, nem o pouparás, nem o esconderás, mas certamente o matarás; a tua mão será a primeira contra ele para o matar, e depois a mão de todo o povo; e o apedrejarás, até que morra, pois procurou apartar-te do Senhor teu Deus, que te tirou da terra do Egito, da casa da servidão. (Deuteronômio)","sirvamos","['ROOT']"
"Todo o Israel o __________, e temerá, e não se tornará a praticar semelhante iniqüidade no meio de ti. (Deuteronômio)","ouvirá","['ROOT']"
"E __________ todo o seu despojo no meio da sua praça; e a cidade e todo o seu despojo queimarás totalmente para o Senhor teu Deus, e será montão perpétuo; (Deuteronômio)","ajuntarás","['ROOT']"
"Porque és __________ santo ao Senhor teu Deus, e o Senhor te escolheu para lhe seres o seu próprio povo, acima de todos os povos que há sobre a face da terra. (Deuteronômio)","povo","['ROOT']"
"Estes são __________ que comereis: o boi, a ovelha, a cabra, o veado, a gazela, o cabrito montês, a cabra montesa, o antílope, o órix e a ovelha montesa. (Deuteronômio)","os animais","['det', 'ROOT']"
"Também todos os insetos alados vos serão __________; (Deuteronômio)","imundos","['ROOT']"
"Certamente darás os __________ de todo o produto da tua semente que cada ano se recolher do campo. (Deuteronômio)","dízimos","['ROOT']"
"E, perante o Senhor teu Deus, no lugar que escolher para ali fazer habitar o seu nome, comerás os dízimos do teu grão, do teu mosto e do teu azeite, e os primogênitos das tuas vacas e das tuas __________; (Deuteronômio)","ovelhas","['ROOT']"
"Mas se o caminho te for tão comprido que __________ levar os dízimos, por estar longe de ti o lugar que Senhor teu Deus escolher para ali por o seu nome, quando o Senhor teu Deus te tiver abençoado; (Deuteronômio)","não possas","['advmod', 'csubj']"
"E aquele dinheiro darás por tudo o que desejares, por bois, por ovelhas, por vinho, por bebida forte, e por tudo o que te __________ a tua alma; (Deuteronômio)","pedir","['ROOT']"
"Mas __________ o levita que está dentro das tuas portas, pois não tem parte nem herança contigo. (Deuteronômio)","não desampararás","['advmod', 'ROOT']"
"Ao fim de cada terceiro ano levarás todos os __________ da tua colheita do mesmo ano, e os depositarás dentro das tuas portas. (Deuteronômio)","dízimos","['ROOT']"
"E este é __________: todo credor remitirá o que tiver emprestado ao seu próximo; (Deuteronômio)","o modo da remissão","['det', 'ROOT', 'amod', 'advmod']"
"Porque o Senhor teu Deus te __________, como te prometeu; (Deuteronômio)","abençoará","['ROOT']"
"Quando no meio de ti __________ algum pobre, dentre teus irmãos, em qualquer das tuas cidades na terra que o Senhor teu Deus te dá, não endurecerás o teu coração, nem fecharás a mão a teu irmão pobre; (Deuteronômio)","houver","['ROOT']"
"Livremente lhe __________, e não fique pesaroso o teu coração quando lhe deres; (Deuteronômio)","darás","['ROOT']"
"Se te for vendido um teu irmão __________ ou irmã hebréia, seis anos te servirá, mas na sétimo ano o libertarás. (Deuteronômio)","hebreu","['ROOT']"
"E, quando o libertares, não o __________ de mãos vazias; (Deuteronômio)","deixarás ir","['advmod', 'ROOT']"
"Pois lembrar-te-ás de que foste servo na __________ do Egito, e de que o Senhor teu Deus te resgatou; (Deuteronômio)","terra","['ROOT']"
"Não seja __________ aos teus olhos de teres de libertá-lo, pois seis anos te prestou serviço equivalente ao dobro do salário dum mercenário; (Deuteronômio)","duro","['ROOT']"
"Todo primogênito que nascer das tuas vacas e das tuas ovelhas __________ ao Senhor teu Deus; (Deuteronômio)","santificarás","['ROOT']"
"Perante o Senhor teu Deus os comerás, tu e a tua casa, de ano em ano, no __________ que o Senhor escolher. (Deuteronômio)","lugar","['ROOT']"
"Mas se nele __________ algum defeito, como se for coxo, ou cego, ou tiver qualquer outra deformidade, não o sacrificarás ao Senhor teu Deus. (Deuteronômio)","houver","['ROOT']"
"Então, das __________ e das vacas, sacrificarás a páscoa ao Senhor teu Deus, no lugar que o Senhor escolher para ali fazer habitar o seu nome. (Deuteronômio)","ovelhas","['ROOT']"
"O fermento __________ contigo por sete dias em todos os teus termos; (Deuteronômio)","não aparecerá","['advmod', 'ROOT']"
"Seis dias comerás pães ázimos, e no sétimo dia __________ assembléia solene ao Senhor teu Deus; (Deuteronômio)","haverá","['ROOT']"
"Depois celebrarás a festa das semanas ao Senhor teu Deus segundo a medida da oferta voluntária da __________, que darás conforme o Senhor teu Deus te houver abençoado. (Deuteronômio)","tua mão","['ROOT', 'amod']"
"E te regozijarás perante o Senhor teu Deus, tu, teu filho e tua filha, teu servo e tua serva, o levita que está dentro das tuas portas, o peregrino, o órfão e a viúva que estão no meio de ti, no lugar que o Senhor teu Deus __________ para ali fazer habitar o seu nome. (Deuteronômio)","escolher","['ccomp']"
"Também te __________ de que foste servo no Egito, e guardarás estes estatutos, e os cumpriras. (Deuteronômio)","lembrarás","['ROOT']"
"A festa dos tabernáculos __________ por sete dias, quando tiveres colhido da tua eira e do teu lagar. (Deuteronômio)","celebrarás","['ROOT']"
"A justiça, somente a justiça __________, para que vivas, e possuas em herança a terra que o Senhor teu Deus te dá. (Deuteronômio)","seguirás","['ROOT']"
"Ao Senhor teu Deus __________ boi ou ovelha em que haja defeito ou qualquer deformidade; (Deuteronômio)","não sacrificarás","['advmod', 'ROOT']"
"Se no meio de ti, em alguma das tuas cidades que te dá o Senhor teu Deus, for encontrado algum homem ou mulher que tenha feito o que é mau aos olhos do Senhor teu Deus, transgredindo o seu pacto, que tenha ido e servido a outros deuses, adorando-os, a eles, ou ao sol, ou à lua, ou a qualquer astro do exército do céu (o que não ordenei), e isso te for denunciado, e o ouvires, __________; (Deuteronômio)","então o inquirirás bem","['advmod', 'det', 'ROOT', 'advmod']"
"Pela boca de duas ou de três testemunhas, será __________ o que houver de morrer; (Deuteronômio)","morto","['ROOT']"
"A mão das testemunhas será __________ contra ele, para matá-lo, e depois a mão de todo o povo; (Deuteronômio)","a primeira","['det', 'ROOT']"
"Se alguma causa te for __________ em juízo, entre sangue e sangue, entre demanda e demanda, entre ferida e ferida, tornando-se motivo de controvérsia nas tuas portas, então te levantarás e subirás ao lugar que o Senhor teu Deus escolher; (Deuteronômio)","difícil demais","['ROOT', 'advmod']"
"Conforme o teor da lei que te ensinarem, e conforme o juízo que pronunciarem, __________ da palavra que te disserem não te desviarás, nem para a direita nem para a esquerda. (Deuteronômio)","farás","['ROOT']"
"O homem que se houver soberbamente, não dando ouvidos ao sacerdote, que está ali para servir ao Senhor teu Deus, nem ao juiz, esse homem __________; assumirá de Israel o mal. (Deuteronômio)","morrerá","['ROOT']"
"E todo o povo, ouvindo isso, __________ e nunca mais se ensoberbecerá. (Deuteronômio)","temerá","['ROOT']"
"Quando entrares na __________ que o Senhor teu Deus te dá, e a possuíres e, nela habitando, disseres: Porei sobre mim um rei, como o fazem todas as nações que estão em redor de mim; (Deuteronômio)","terra","['ROOT']"
"Ele, porém, __________ para si cavalos, nem fará voltar o povo ao Egito, para multiplicar cavalos; (Deuteronômio)","não multiplicará","['advmod', 'ROOT']"
"E o __________ consigo, e nele lerá todos os dias da sua vida, para que aprenda a temer ao Senhor seu Deus, e a guardar todas as palavras desta lei, e estes estatutos, a fim de os cumprir; (Deuteronômio)","terá","['ROOT']"
"Os levitas sacerdotes, e toda a tribo de Levi, __________ parte nem herança com Israel. (Deuteronômio)","não terão","['advmod', 'ROOT']"
"Ao sacerdote darás as primícias do teu grão, do teu mosto e do teu azeite, e as primícias da tosquia das tuas __________. (Deuteronômio)","ovelhas","['ROOT']"
"Porque o Senhor teu Deus o __________ dentre todas as tribos, para assistir e ministrar em nome do Senhor, ele e seus filhos, para sempre. (Deuteronômio)","escolheu","['ROOT']"
"Se um levita, saindo de alguma das tuas cidades de todo o Israel em que ele estiver habitando, vier com todo o desejo da sua alma ao lugar que o Senhor escolher, e ministrar em nome do Senhor seu Deus, como o fazem todos os seus irmãos, os levitas, que assistem ali perante o Senhor, __________ porção igual à deles, fora a das vendas do seu patrimônio. (Deuteronômio)","comerá","['ROOT']"
"Quando entrares na __________ que o Senhor teu Deus te dá, não aprenderás a fazer conforme as abominações daqueles povos. (Deuteronômio)","terra","['ROOT']"
"Porque estas nações, que hás de possuir, __________ os prognosticadores e os adivinhadores; (Deuteronômio)","ouvem","['ROOT']"
"O Senhor teu Deus te __________ do meio de ti, dentre teus irmãos, um profeta semelhante a mim; (Deuteronômio)","suscitará","['ROOT']"
"Do meio de seus irmãos lhes __________ um profeta semelhante a ti; (Deuteronômio)","suscitarei","['ROOT']"
"E de qualquer que não ouvir as minhas palavras, que ele falar em meu nome, eu __________ contas. (Deuteronômio)","exigirei","['ROOT']"
"Mas o profeta que tiver a presunção de falar em meu nome alguma palavra que eu não tenha mandado falar, ou o que falar em nome de outros deuses, esse profeta __________. (Deuteronômio)","morrerá","['ROOT']"
"Quando o profeta falar em nome do Senhor e tal palavra não se cumprir, nem suceder assim, esta é __________ que o Senhor não falou; com presunção a falou o profeta; (Deuteronômio)","a palavra","['det', 'ROOT']"
"Quando o Senhor teu Deus desarraigar as nações cuja terra ele te dá, e tu as desapossares, e morares nas suas cidades e nas suas casas, __________ para ti no meio da terra que o Senhor teu Deus te dá para a possuíres, três cidades; (Deuteronômio)","designarás","['ROOT']"
"E, se o Senhor teu Deus __________ os teus termos, como jurou a teus pais, e te der toda a terra que prometeu dar a teus pais (quando guardares, para o cumprires, todo este mandamento que eu hoje te ordeno, de amar o Senhor teu Deus e de andar sempre nos seus caminhos), então acrescentarás a estas três, mais três cidades; (Deuteronômio)","dilatar","['ROOT']"
"Mas se alguém, odiando a seu próximo e lhe armando ciladas, __________ contra ele e o ferir de modo que venha a morrer, e se acolher a alguma destas cidades, então os anciãos da sua cidade, mandando tirá-lo dali, o entregarão nas mãos do vingador do sangue, para que morra. (Deuteronômio)","se levantar","['expl', 'ROOT']"
"Se uma testemunha iníqua se levantar contra alguém, para o acusar de transgressão, então aqueles dois homens que tiverem a demanda __________ perante o Senhor, diante dos sacerdotes e dos juízes que houver nesses dias. (Deuteronômio)","se apresentarão","['expl', 'ROOT']"
"Os restantes, ouvindo isso, __________ e nunca mais cometerão semelhante mal no meio de ti. (Deuteronômio)","temerão","['ROOT']"
"O teu olho __________ piedade dele; vida por vida, olho por olho, dente por dente, mão por mão, pé por pé. (Deuteronômio)","não terá","['advmod', 'ROOT']"
"Quando __________ à peleja, contra teus inimigos, e vires cavalos, e carros, e povo mais numeroso do que tu, deles não terás temor, pois contigo está o Senhor teu Deus que te fez subir da terra do Egito. (Deuteronômio)","saíres","['ROOT']"
"E __________ é o homem que plantou uma vinha e ainda não a desfrutou, vá, e torne para casa; (Deuteronômio)","qual","['ROOT']"
"Então, tendo os oficiais, acabado de falar ao povo, __________ chefes das tropas para estarem à frente do povo. (Deuteronômio)","designarão","['ROOT']"
"Quando te aproximares duma cidade para combatê-la, __________-ás paz. (Deuteronômio)","apregoar-lhe","['ROOT']"
"Se ela te responder em paz, e te abrir as portas, todo o povo que se achar nela será __________ a trabalhos forçados e te servirá. (Deuteronômio)","sujeito","['ROOT']"
"Se ela, pelo contrário, __________ paz contigo, mas guerra, então a sitiarás, e logo que o Senhor teu Deus a entregar nas tuas mãos, passarás ao fio da espada todos os homens que nela houver; (Deuteronômio)","não fizer","['advmod', 'ROOT']"
"Mas, __________ destes povos, que o Senhor teu Deus te dá em herança, nada que tem fôlego deixarás com vida; antes destruí-los-ás totalmente: aos heteus, aos amorreus, aos cananeus, aos perizeus, aos heveus, e aos jebuseus; (Deuteronômio)","das cidades","['det', 'ROOT']"
"Quando sitiares uma cidade por muitos dias, pelejando contra ela para a tomar, __________ o seu arvoredo, metendo nele o machado, porque dele poderás comer; (Deuteronômio)","não destruirás","['advmod', 'ROOT']"
"Se na terra que o Senhor teu Deus te dá para a possuíres, for encontrado algum morto caído no campo, sem que se saiba quem o matou, __________ os teus anciãos e os teus juízes, e medirão as distâncias dali até as cidades que estiverem em redor do morto; (Deuteronômio)","sairão","['ROOT']"
"As nossas mãos __________ este sangue, nem os nossos olhos o viram. (Deuteronômio)","não derramaram","['advmod', 'ROOT']"
"Quando saíres à peleja contra os teus inimigos, e o Senhor teu Deus os entregar nas tuas mãos, e os levares cativos, se vires entre os cativas uma mulher formosa à vista e, afeiçoando-te a ela, quiseres tomá-la por mulher, então a trarás para a tua casa; e ela, tendo rapado a cabeça, cortado as unhas, e despido as vestes do seu cativeiro, __________ na tua casa, e chorará a seu pai e a sua mãe um mês inteiro; (Deuteronômio)","ficará","['ROOT']"
"Se um homem tiver duas mulheres, uma a quem ama e outra a quem despreza, e ambas lhe tiverem dado filhos, e o filho primogênito for da desprezada, quando fizer herdar a seus filhos o que tiver, __________ a primogenitura ao filho da amada, preferindo-o ao filha da desprezada, que é o primogênito; (Deuteronômio)","não poderá dar","['advmod', 'aux', 'ROOT']"
"Se alguém tiver um filho contumaz e rebelde, que __________ à voz de seu pai e à voz de sua mãe, e que, embora o castiguem, não lhes dê ouvidos, seu pai e sua mãe, pegando nele, o levarão aos anciãos da sua cidade, e à porta do seu lugar; (Deuteronômio)","não obedeça","['advmod', 'ROOT']"
"Então todos os homens da sua cidade o __________, até que morra; (Deuteronômio)","apedrejarão","['ROOT']"
"E se teu irmão não estiver __________ de ti ou não o conheceres, levá-los-ás para tua casa e ficarão contigo até que teu irmão os venha procurar; (Deuteronômio)","perto","['ROOT']"
"Se __________ o jumento ou o boi de teu irmão caídos no caminho, não te desviarás deles; (Deuteronômio)","vires","['ROOT']"
"Se __________ pelo caminho, numa árvore ou no chão, um ninho de ave com passarinhos ou ovos, e a mãe posta sobre os passarinhos, ou sobre os ovos, não temerás a mãe com os filhotes; (Deuteronômio)","encontrares","['ROOT']"
"Quando edificares uma casa nova, __________ no terraço um parapeito, para que não tragas sangue sobre a tua casa, se alguém dali cair. (Deuteronômio)","farás","['ROOT']"
"Não te __________ de estofo misturado, de lã e linho juntamente. (Deuteronômio)","vestirás","['ROOT']"
"Porás __________ nos quatro cantos da tua manta, com que te cobrires. (Deuteronômio)","franjas","['ROOT']"
"Se um homem __________ uma mulher por esposa, e, tendo coabitado com ela, vier a desprezá-la, e lhe atribuir coisas escandalosas, e contra ela divulgar má fama, dizendo: Tomei esta mulher e, quando me cheguei a ela, não achei nela os sinais da virgindade; (Deuteronômio)","tomar","['ROOT']"
"E eles __________ a roupa diante dos anciãos da cidade. (Deuteronômio)","estenderão","['ROOT']"
"Então os anciãos daquela cidade, tomando o homem, o castigarão, e, multando-o em cem siclos de prata, os darão ao pai da moça, porquanto __________ má fama sobre uma virgem de Israel. (Deuteronômio)","divulgou","['ROOT']"
"Ela __________ sendo sua mulher, e ele por todos os seus dias não poderá repudiá-la. (Deuteronômio)","ficará","['ROOT']"
"Se, porém, esta acusação for confirmada, não se achando na __________ os sinais da virgindade, levarão a moça à porta da casa de seu pai, e os homens da sua cidade a apedrejarão até que morra; (Deuteronômio)","moça","['ROOT']"
"Se um homem for encontrado deitado com mulher que tenha marido, __________ ambos, o homem que se tiver deitado com a mulher, e a mulher. (Deuteronômio)","morrerão","['ROOT']"
"Se houver moça virgem desposada e um homem a achar na cidade, e se deitar com ela, trareis ambos à porta daquela cidade, e os apedrejareis até que morram: a moça, porquanto __________ na cidade, e o homem, porquanto humilhou a mulher do seu próximo. (Deuteronômio)","não gritou","['advmod', 'ROOT']"
"Se um homem achar uma moça virgem não desposada e, pegando nela, deitar-se com ela, e forem apanhados, o homem que se deitou com a moça __________ ao pai dela cinqüenta siclos de prata, e porquanto a humilhou, ela ficará sendo sua mulher; não a poderá repudiar por todos os seus dias. (Deuteronômio)","dará","['ROOT']"
"Nenhum homem __________ a mulher de seu pai, e não levantará a cobertura de seu pai. (Deuteronômio)","tomará","['ROOT']"
"Aquele a quem forem trilhados os testículos, ou for cortado o membro viril, __________ na assembléia do Senhor. (Deuteronômio)","não entrará","['advmod', 'ROOT']"
"Nenhum amonita nem moabita __________ assembléia do Senhor; (Deuteronômio)","entrará na","['ROOT', 'advmod']"
"Contudo o Senhor teu Deus __________ ouvir a Balaão, antes trocou-te a maldição em bênção; (Deuteronômio)","não quis","['advmod', 'ROOT']"
"Não lhes __________ nem paz nem prosperidade por todos os teus dias para sempre. (Deuteronômio)","procurarás","['ROOT']"
"Os filhos que lhes nascerem na terceira geração __________ na assembléia do Senhor. (Deuteronômio)","entrarão","['ROOT']"
"Quando te acampares contra os teus inimigos, então te __________ de toda coisa má. (Deuteronômio)","guardarás","['ROOT']"
"Se houver no meio de ti alguém que por algum acidente noturno não estiver limpo, __________ do arraial; (Deuteronômio)","sairá fora","['ROOT', 'advmod']"
"Quando fizeres algum voto ao Senhor teu Deus, __________ em cumpri-lo; (Deuteronômio)","não tardarás","['advmod', 'ROOT']"
"Se, porém, te abstiveres de fazer voto, __________ pecado em ti. (Deuteronômio)","não haverá","['advmod', 'ROOT']"
"Quando entrares na __________ do teu próximo, poderás colher espigas com a mão, porém não meterás a foice na seara do teu próximo. (Deuteronômio)","seara","['ROOT']"
"Quando um homem __________ uma mulher e se casar com ela, se ela não achar graça aos seus olhos, por haver ele encontrado nela coisa vergonhosa, far-lhe-á uma carta de divórcio e lha dará na mão, e a despedirá de sua casa. (Deuteronômio)","tomar","['ROOT']"
"Se ela, pois, saindo da casa dele, for e se casar com outro homem, e este também a __________ e, fazendo-lhe carta de divórcio, lha der na mão, e a despedir de sua casa; (Deuteronômio)","desprezar","['ROOT']"
"Quando um homem for recém-casado __________ à guerra, nem se lhe imporá cargo público; (Deuteronômio)","não sairá","['advmod', 'ROOT']"
"Ninguém __________ em penhor as duas mós, nem mesmo a mó de cima, pois se penhoraria assim a vida. (Deuteronômio)","tomará","['ROOT']"
"Se for __________ alguém que, havendo furtado um dentre os seus irmãos, dos filhos de Israel, e tenha escravizado, ou vendido, esse ladrão morrerá. (Deuteronômio)","descoberto","['ROOT']"
"No tocante à praga da lepra, __________ cuidado de observar diligentemente tudo o que te ensinarem os levitas sacerdotes; (Deuteronômio)","toma","['ROOT']"
"Quando emprestares alguma coisa ao teu próximo, __________ em sua casa para lhe tirar o penhor; (Deuteronômio)","não entrarás","['advmod', 'ROOT']"
"E se ele for pobre, não te deitarás com o seu penhor; ao pôr do sol, sem falta lhe __________ o penhor, para que durma na sua roupa, e te abençoe; (Deuteronômio)","restituirás","['ROOT']"
"No mesmo dia lhe __________ o seu salário, e isso antes que o sol se ponha; (Deuteronômio)","pagarás","['ROOT']"
"Não se __________ morrer os pais pelos filhos, nem os filhos pelos pais; (Deuteronômio)","farão","['ROOT']"
"Quando no teu campo fizeres a tua sega e esqueceres um molho no campo, __________ para tomá-lo; (Deuteronômio)","não voltarás","['advmod', 'ROOT']"
"Quando bateres a tua oliveira, __________ para colher o fruto dos ramos; (Deuteronômio)","não voltarás","['advmod', 'ROOT']"
"Quando vindimares a tua __________, não voltarás para rebuscá-la; (Deuteronômio)","vinha","['ROOT']"
"E __________-ás de que foste escravo na terra do Egito; (Deuteronômio)","lembrar-te","['ROOT']"
"Se __________ contenda entre alguns, e vierem a juízo para serem julgados, justificar-se-á ao inocente, e ao culpado condenar-se-á. (Deuteronômio)","houver","['ROOT']"
"E se o culpado merecer açoites, o juiz __________ que ele se deite e seja açoitado na sua presença, de acordo com a gravidade da sua culpa. (Deuteronômio)","fará","['ROOT']"
"Até quarenta açoites lhe __________, não mais; para que, porventura, se lhe der mais açoites do que estes, teu irmão não fique envilecido aos teus olhos. (Deuteronômio)","poderá dar","['aux', 'ROOT']"
"Se irmãos morarem juntos, e um deles morrer sem deixar filho, a mulher do falecido __________ com homem estranho, de fora; (Deuteronômio)","não se casará","['advmod', 'expl', 'ROOT']"
"E o primogênito que ela lhe der sucederá ao nome do irmão falecido, para que o nome d__________ de Israel. (Deuteronômio)","este não se apague","['det', 'advmod', 'expl', 'ROOT']"
"Meu cunhado __________ suscitar a seu irmão nome em Israel; (Deuteronômio)","recusa","['ROOT']"
"Então os anciãos da sua cidade __________, e falarão com ele. (Deuteronômio)","o chamarão","['det', 'ROOT']"
"E sua casa será __________ em Israel a casa do descalçado. (Deuteronômio)","chamada","['ROOT']"
"Quando pelejarem dois homens, um contra o outro, e a mulher de um chegar para livrar a seu marido da mão daquele que o fere, e ela, estendendo a mão, lhe pegar pelas suas vergonhas, __________-á a mão; (Deuteronômio)","decepar-lhe","['ROOT']"
"Porque é __________ ao Senhor teu Deus todo aquele que faz tais coisas, todo aquele que pratica a injustiça. (Deuteronômio)","abominável","['ROOT']"
"Quando, pois, o Senhor teu Deus te houver dado repouso de todos os teus inimigos em redor, na __________ que o Senhor teu Deus te dá por herança para a possuíres, apagarás a memória de Amaleque de debaixo do céu; (Deuteronômio)","terra","['ROOT']"
